"","date","dji"
"999",1900-05-17,56.76
"1000",1900-05-18,57.76
"1001",1900-05-21,57.4
"1002",1900-05-22,58.1
"1003",1900-05-23,58.35
"1004",1900-05-24,57.51
"1005",1900-05-25,57.26
"1006",1900-05-28,57.67
"1007",1900-05-29,58.01
"1008",1900-05-31,59.1
"1009",1900-06-01,59.38
"1010",1900-06-04,57.97
"1011",1900-06-05,57.48
"1012",1900-06-06,56.98
"1013",1900-06-07,57.56
"1014",1900-06-08,56.62
"1015",1900-06-11,56.03
"1016",1900-06-12,56.15
"1017",1900-06-13,57.12
"1018",1900-06-14,56.51
"1019",1900-06-15,56.17
"1020",1900-06-18,54.96
"1021",1900-06-19,55.08
"1022",1900-06-20,54.39
"1023",1900-06-21,54.65
"1024",1900-06-22,54.11
"1025",1900-06-25,53.68
"1026",1900-06-26,54
"1027",1900-06-27,54.11
"1028",1900-06-28,54.75
"1029",1900-06-29,54.83
"1030",1900-07-02,55.48
"1031",1900-07-03,55.67
"1032",1900-07-05,56.51
"1033",1900-07-06,56.13
"1034",1900-07-09,55.76
"1035",1900-07-10,56.91
"1036",1900-07-11,56.77
"1037",1900-07-12,56.71
"1038",1900-07-13,55.98
"1039",1900-07-16,56.22
"1040",1900-07-17,56.75
"1041",1900-07-18,56.61
"1042",1900-07-19,57.27
"1043",1900-07-20,58.35
"1044",1900-07-23,59.02
"1045",1900-07-24,58.35
"1046",1900-07-25,58.18
"1047",1900-07-26,57.93
"1048",1900-07-27,58.03
"1049",1900-07-30,57.13
"1050",1900-07-31,56.8
"1051",1900-08-01,57.06
"1052",1900-08-02,57.21
"1053",1900-08-03,57.29
"1054",1900-08-06,57.57
"1055",1900-08-07,57.71
"1056",1900-08-08,57.88
"1057",1900-08-09,57.74
"1058",1900-08-10,58
"1059",1900-08-13,58.5
"1060",1900-08-14,58.77
"1061",1900-08-15,58.9
"1062",1900-08-16,58.86
"1063",1900-08-17,58.84
"1064",1900-08-20,58.8
"1065",1900-08-21,58.55
"1066",1900-08-22,58.65
"1067",1900-08-23,58.42
"1068",1900-08-24,58.3
"1069",1900-08-27,58.22
"1070",1900-08-28,57.79
"1071",1900-08-29,58.43
"1072",1900-08-30,58.39
"1073",1900-08-31,57.81
"1074",1900-09-04,58.55
"1075",1900-09-05,58.58
"1076",1900-09-06,58.5
"1077",1900-09-07,58.32
"1078",1900-09-10,58.07
"1079",1900-09-11,58.1
"1080",1900-09-12,58.25
"1081",1900-09-13,58.2
"1082",1900-09-14,57.47
"1083",1900-09-17,56.67
"1084",1900-09-18,56.63
"1085",1900-09-19,55.63
"1086",1900-09-20,54.37
"1087",1900-09-21,54.37
"1088",1900-09-24,52.96
"1089",1900-09-25,53.13
"1090",1900-09-26,53.25
"1091",1900-09-27,54.53
"1092",1900-09-28,54.14
"1093",1900-10-01,54.96
"1094",1900-10-02,54.52
"1095",1900-10-03,54.74
"1096",1900-10-04,55.29
"1097",1900-10-05,55.7
"1098",1900-10-08,55.38
"1099",1900-10-09,55.51
"1100",1900-10-10,54.9
"1101",1900-10-11,55.34
"1102",1900-10-12,56.09
"1103",1900-10-15,57.9
"1104",1900-10-16,57.82
"1105",1900-10-17,57.89
"1106",1900-10-18,58.46
"1107",1900-10-19,58.73
"1108",1900-10-22,60.63
"1109",1900-10-23,60.79
"1110",1900-10-24,60.79
"1111",1900-10-25,60.64
"1112",1900-10-26,60.5
"1113",1900-10-29,59.31
"1114",1900-10-30,59.53
"1115",1900-10-31,59.04
"1116",1900-11-01,59.18
"1117",1900-11-02,59.39
"1118",1900-11-05,60.87
"1119",1900-11-07,62.9
"1120",1900-11-08,63.76
"1121",1900-11-09,65.15
"1122",1900-11-12,67.33
"1123",1900-11-13,65.73
"1124",1900-11-14,66.23
"1125",1900-11-15,66.81
"1126",1900-11-16,68.19
"1127",1900-11-19,68.88
"1128",1900-11-20,69.07
"1129",1900-11-21,68.97
"1130",1900-11-22,68.41
"1131",1900-11-23,66.92
"1132",1900-11-26,67.23
"1133",1900-11-27,67.01
"1134",1900-11-28,66.59
"1135",1900-11-30,66.59
"1136",1900-12-03,66.43
"1137",1900-12-04,65.42
"1138",1900-12-05,66.05
"1139",1900-12-06,65.07
"1140",1900-12-07,64.17
"1141",1900-12-10,64.65
"1142",1900-12-11,65.54
"1143",1900-12-12,65.45
"1144",1900-12-13,64.89
"1145",1900-12-14,65.54
"1146",1900-12-17,65.7
"1147",1900-12-18,66.52
"1148",1900-12-19,67.19
"1149",1900-12-20,67.38
"1150",1900-12-21,68.63
"1151",1900-12-26,70.85
"1152",1900-12-27,71.04
"1153",1900-12-28,69.79
"1154",1900-12-31,70.71
"1155",1901-01-02,70.44
"1156",1901-01-03,67.97
"1157",1901-01-04,69.33
"1158",1901-01-07,67.12
"1159",1901-01-08,67.65
"1160",1901-01-09,67.53
"1161",1901-01-10,67.89
"1162",1901-01-11,67.85
"1163",1901-01-14,67.26
"1164",1901-01-15,66.5
"1165",1901-01-16,65.71
"1166",1901-01-17,65.3
"1167",1901-01-18,65.21
"1168",1901-01-21,64.92
"1169",1901-01-22,65.53
"1170",1901-01-23,66.37
"1171",1901-01-24,65.65
"1172",1901-01-25,66.16
"1173",1901-01-28,66.29
"1174",1901-01-29,66.56
"1175",1901-01-30,66.72
"1176",1901-01-31,66.81
"1177",1901-02-01,67.71
"1178",1901-02-04,68.46
"1179",1901-02-05,69.27
"1180",1901-02-06,69.89
"1181",1901-02-07,69.33
"1182",1901-02-08,69.8
"1183",1901-02-11,70.48
"1184",1901-02-13,69.45
"1185",1901-02-14,70.62
"1186",1901-02-15,70.78
"1187",1901-02-18,68.92
"1188",1901-02-19,68.37
"1189",1901-02-20,67.96
"1190",1901-02-21,68.55
"1191",1901-02-25,68.27
"1192",1901-02-26,67.36
"1193",1901-02-27,68.11
"1194",1901-02-28,67
"1195",1901-03-01,67.76
"1196",1901-03-04,67.58
"1197",1901-03-05,67.35
"1198",1901-03-06,67.39
"1199",1901-03-07,67.72
"1200",1901-03-08,67.55
"1201",1901-03-11,67.48
"1202",1901-03-12,67.28
"1203",1901-03-13,67.18
"1204",1901-03-14,67.54
"1205",1901-03-15,67.33
"1206",1901-03-18,68.42
"1207",1901-03-19,68.73
"1208",1901-03-20,68.82
"1209",1901-03-21,68.93
"1210",1901-03-22,68.92
"1211",1901-03-25,68.59
"1212",1901-03-26,68.52
"1213",1901-03-27,69.27
"1214",1901-03-28,69.39
"1215",1901-03-29,69.43
"1216",1901-04-01,70.91
"1217",1901-04-02,71.02
"1218",1901-04-03,71.35
"1219",1901-04-04,72.01
"1220",1901-04-08,71.47
"1221",1901-04-09,72.51
"1222",1901-04-10,73.11
"1223",1901-04-11,72.62
"1224",1901-04-12,72.88
"1225",1901-04-15,75.35
"1226",1901-04-16,75.42
"1227",1901-04-17,74.88
"1228",1901-04-18,75.1
"1229",1901-04-19,75.89
"1230",1901-04-22,74.56
"1231",1901-04-23,73.8
"1232",1901-04-24,73.21
"1233",1901-04-25,73.63
"1234",1901-04-26,74.35
"1235",1901-04-29,75.23
"1236",1901-04-30,75.8
"1237",1901-05-01,75.93
"1238",1901-05-02,75.19
"1239",1901-05-03,74.37
"1240",1901-05-06,75.55
"1241",1901-05-07,75.02
"1242",1901-05-08,71.72
"1243",1901-05-09,67.38
"1244",1901-05-10,71.67
"1245",1901-05-13,71.92
"1246",1901-05-14,69.59
"1247",1901-05-15,70.06
"1248",1901-05-16,70.84
"1249",1901-05-17,73.09
"1250",1901-05-20,72.76
"1251",1901-05-21,73.44
"1252",1901-05-22,73.51
"1253",1901-05-23,72.83
"1254",1901-05-24,73.73
"1255",1901-05-27,73.67
"1256",1901-05-28,74.01
"1257",1901-05-29,74.51
"1258",1901-05-31,75.77
"1259",1901-06-03,77.73
"1260",1901-06-04,77.07
"1261",1901-06-05,76.37
"1262",1901-06-06,76.45
"1263",1901-06-07,76.31
"1264",1901-06-10,76.27
"1265",1901-06-11,76.11
"1266",1901-06-12,76.55
"1267",1901-06-13,77.31
"1268",1901-06-14,77.07
"1269",1901-06-17,78.26
"1270",1901-06-18,77.82
"1271",1901-06-19,77.56
"1272",1901-06-20,77.22
"1273",1901-06-21,77.94
"1274",1901-06-24,77.71
"1275",1901-06-25,76.93
"1276",1901-06-26,76.87
"1277",1901-06-27,76.82
"1278",1901-06-28,76.47
"1279",1901-07-01,77.08
"1280",1901-07-02,77.07
"1281",1901-07-03,76.6
"1282",1901-07-08,74.04
"1283",1901-07-09,74.66
"1284",1901-07-10,72.78
"1285",1901-07-11,72.22
"1286",1901-07-12,70.77
"1287",1901-07-15,69.46
"1288",1901-07-16,69.67
"1289",1901-07-17,71.55
"1290",1901-07-18,71.91
"1291",1901-07-19,71.97
"1292",1901-07-22,70.43
"1293",1901-07-23,71.39
"1294",1901-07-24,70.91
"1295",1901-07-25,71.69
"1296",1901-07-26,72.13
"1297",1901-07-29,72.94
"1298",1901-07-30,72.65
"1299",1901-07-31,71.63
"1300",1901-08-01,71.71
"1301",1901-08-02,71.28
"1302",1901-08-05,69.21
"1303",1901-08-06,69.05
"1304",1901-08-07,69.53
"1305",1901-08-08,70.42
"1306",1901-08-09,69.66
"1307",1901-08-12,69.91
"1308",1901-08-13,70.33
"1309",1901-08-14,70.71
"1310",1901-08-15,71.71
"1311",1901-08-16,71.58
"1312",1901-08-19,71.01
"1313",1901-08-20,71.08
"1314",1901-08-21,71.4
"1315",1901-08-22,72.1
"1316",1901-08-23,73.03
"1317",1901-08-26,73.83
"1318",1901-08-27,72.81
"1319",1901-08-28,72.71
"1320",1901-08-29,72.82
"1321",1901-08-30,73.47
"1322",1901-09-03,72.65
"1323",1901-09-04,73.27
"1324",1901-09-05,73.06
"1325",1901-09-06,72.23
"1326",1901-09-09,70.69
"1327",1901-09-10,71.45
"1328",1901-09-11,71.01
"1329",1901-09-12,70.25
"1330",1901-09-13,67.25
"1331",1901-09-16,70.01
"1332",1901-09-17,69.87
"1333",1901-09-18,70.25
"1334",1901-09-20,70.47
"1335",1901-09-23,67.57
"1336",1901-09-24,67.43
"1337",1901-09-25,66.22
"1338",1901-09-26,66.89
"1339",1901-09-27,67.69
"1340",1901-09-30,66.66
"1341",1901-10-01,66.07
"1342",1901-10-02,65.94
"1343",1901-10-03,64.48
"1344",1901-10-04,64.57
"1345",1901-10-07,63.72
"1346",1901-10-08,63.84
"1347",1901-10-09,64.13
"1348",1901-10-10,65.36
"1349",1901-10-11,65.91
"1350",1901-10-14,65.79
"1351",1901-10-15,65.3
"1352",1901-10-16,64.91
"1353",1901-10-17,65.23
"1354",1901-10-18,65.48
"1355",1901-10-21,65.42
"1356",1901-10-22,65.66
"1357",1901-10-23,65.66
"1358",1901-10-24,65.44
"1359",1901-10-25,65.29
"1360",1901-10-28,64.01
"1361",1901-10-29,64.46
"1362",1901-10-30,64.86
"1363",1901-10-31,64.45
"1364",1901-11-01,64.67
"1365",1901-11-04,64.48
"1366",1901-11-06,64.56
"1367",1901-11-07,64.78
"1368",1901-11-08,65.1
"1369",1901-11-11,66.52
"1370",1901-11-12,66.35
"1371",1901-11-13,66.03
"1372",1901-11-14,65.36
"1373",1901-11-15,66.1
"1374",1901-11-18,65.87
"1375",1901-11-19,65.62
"1376",1901-11-20,65.15
"1377",1901-11-21,65.45
"1378",1901-11-22,65.88
"1379",1901-11-25,65.15
"1380",1901-11-26,65.18
"1381",1901-11-27,65.78
"1382",1901-11-29,65.68
"1383",1901-12-02,64.02
"1384",1901-12-03,64.44
"1385",1901-12-04,64.87
"1386",1901-12-05,64.84
"1387",1901-12-06,63.82
"1388",1901-12-09,63.68
"1389",1901-12-10,63.27
"1390",1901-12-11,62.75
"1391",1901-12-12,61.61
"1392",1901-12-13,61.84
"1393",1901-12-16,61.95
"1394",1901-12-17,62.27
"1395",1901-12-18,62.79
"1396",1901-12-19,62.86
"1397",1901-12-20,63.17
"1398",1901-12-23,62.11
"1399",1901-12-24,61.52
"1400",1901-12-26,62.62
"1401",1901-12-27,63.31
"1402",1901-12-30,63.33
"1403",1901-12-31,64.56
"1404",1902-01-02,64.32
"1405",1902-01-03,64.25
"1406",1902-01-06,64.9
"1407",1902-01-07,64.22
"1408",1902-01-08,64.87
"1409",1902-01-09,64.08
"1410",1902-01-10,63.85
"1411",1902-01-13,63.31
"1412",1902-01-14,62.57
"1413",1902-01-15,63.16
"1414",1902-01-16,63.59
"1415",1902-01-17,64.02
"1416",1902-01-20,63.45
"1417",1902-01-21,63.44
"1418",1902-01-22,63.54
"1419",1902-01-23,64.01
"1420",1902-01-24,64.13
"1421",1902-01-27,64.17
"1422",1902-01-28,65.17
"1423",1902-01-29,64.76
"1424",1902-01-30,64.87
"1425",1902-01-31,64.95
"1426",1902-02-03,64.77
"1427",1902-02-04,64.62
"1428",1902-02-05,64.96
"1429",1902-02-06,64.92
"1430",1902-02-07,65.31
"1431",1902-02-10,64.82
"1432",1902-02-11,65.16
"1433",1902-02-13,64.58
"1434",1902-02-14,64.61
"1435",1902-02-17,65.3
"1436",1902-02-18,64.81
"1437",1902-02-19,65.53
"1438",1902-02-20,64.68
"1439",1902-02-21,64.98
"1440",1902-02-24,65.3
"1441",1902-02-25,65.53
"1442",1902-02-26,65.2
"1443",1902-02-27,65.27
"1444",1902-02-28,64.81
"1445",1902-03-03,65.3
"1446",1902-03-04,64.77
"1447",1902-03-05,64.97
"1448",1902-03-06,66.16
"1449",1902-03-07,65.56
"1450",1902-03-10,65.11
"1451",1902-03-11,65.32
"1452",1902-03-12,64.88
"1453",1902-03-13,65.26
"1454",1902-03-14,65.38
"1455",1902-03-17,65.59
"1456",1902-03-18,65.96
"1457",1902-03-19,66.5
"1458",1902-03-20,67.25
"1459",1902-03-21,67.52
"1460",1902-03-24,67.3
"1461",1902-03-25,67.01
"1462",1902-03-26,67.25
"1463",1902-03-27,67.21
"1464",1902-03-31,67.19
"1465",1902-04-01,67.2
"1466",1902-04-02,67.17
"1467",1902-04-03,67.01
"1468",1902-04-04,66.82
"1469",1902-04-07,66.6
"1470",1902-04-08,66.6
"1471",1902-04-09,66.76
"1472",1902-04-10,65.95
"1473",1902-04-11,66.18
"1474",1902-04-14,66.03
"1475",1902-04-15,66.46
"1476",1902-04-16,66.86
"1477",1902-04-17,67.44
"1478",1902-04-18,67.75
"1479",1902-04-21,67.1
"1480",1902-04-22,66.2
"1481",1902-04-23,66.84
"1482",1902-04-24,68.44
"1483",1902-04-25,67.62
"1484",1902-04-28,67.31
"1485",1902-04-29,67.37
"1486",1902-04-30,67.01
"1487",1902-05-01,67.11
"1488",1902-05-02,65.89
"1489",1902-05-05,66.06
"1490",1902-05-06,67.01
"1491",1902-05-07,66.36
"1492",1902-05-08,66.66
"1493",1902-05-09,66.4
"1494",1902-05-12,65.51
"1495",1902-05-13,65.9
"1496",1902-05-14,65.95
"1497",1902-05-15,66.06
"1498",1902-05-16,65.35
"1499",1902-05-19,64.73
"1500",1902-05-20,65.33
"1501",1902-05-21,65.86
"1502",1902-05-22,65.88
"1503",1902-05-23,66.44
"1504",1902-05-26,66.46
"1505",1902-05-27,66.25
"1506",1902-05-28,66.21
"1507",1902-05-29,66.42
"1508",1902-06-02,66.26
"1509",1902-06-03,66.17
"1510",1902-06-04,65.96
"1511",1902-06-05,65.32
"1512",1902-06-06,65.46
"1513",1902-06-09,65.68
"1514",1902-06-10,66.11
"1515",1902-06-11,66.2
"1516",1902-06-12,65.94
"1517",1902-06-13,65.94
"1518",1902-06-16,65.9
"1519",1902-06-17,65.89
"1520",1902-06-18,65.43
"1521",1902-06-19,64.91
"1522",1902-06-20,64.76
"1523",1902-06-23,64.2
"1524",1902-06-24,63.67
"1525",1902-06-25,63.82
"1526",1902-06-26,64.04
"1527",1902-06-27,63.73
"1528",1902-06-30,64.31
"1529",1902-07-01,64.25
"1530",1902-07-02,64.76
"1531",1902-07-03,64.89
"1532",1902-07-07,65.09
"1533",1902-07-08,64.51
"1534",1902-07-09,64.27
"1535",1902-07-10,64.65
"1536",1902-07-11,64.5
"1537",1902-07-14,64.64
"1538",1902-07-15,64.79
"1539",1902-07-16,65.55
"1540",1902-07-17,65.9
"1541",1902-07-18,66.03
"1542",1902-07-21,66.01
"1543",1902-07-22,66.44
"1544",1902-07-23,66.5
"1545",1902-07-24,66.37
"1546",1902-07-25,66.59
"1547",1902-07-28,67.28
"1548",1902-07-29,66.51
"1549",1902-07-30,66.56
"1550",1902-07-31,65.82
"1551",1902-08-01,65.91
"1552",1902-08-04,65.96
"1553",1902-08-05,66.12
"1554",1902-08-06,66.47
"1555",1902-08-07,66.52
"1556",1902-08-08,66.53
"1557",1902-08-11,66.19
"1558",1902-08-12,66.07
"1559",1902-08-13,66.48
"1560",1902-08-14,66.78
"1561",1902-08-15,66.59
"1562",1902-08-18,66.38
"1563",1902-08-19,66.46
"1564",1902-08-20,66.28
"1565",1902-08-21,65.33
"1566",1902-08-22,65.8
"1567",1902-08-25,65.87
"1568",1902-08-26,65.79
"1569",1902-08-27,66.19
"1570",1902-08-28,66.28
"1571",1902-08-29,66.28
"1572",1902-09-02,66.55
"1573",1902-09-03,66.64
"1574",1902-09-04,66.6
"1575",1902-09-05,66.8
"1576",1902-09-08,67.12
"1577",1902-09-09,67.03
"1578",1902-09-10,66.89
"1579",1902-09-11,66.67
"1580",1902-09-12,66.05
"1581",1902-09-15,66.11
"1582",1902-09-16,66.4
"1583",1902-09-17,66.89
"1584",1902-09-18,67.25
"1585",1902-09-19,67.77
"1586",1902-09-22,66.91
"1587",1902-09-23,65.45
"1588",1902-09-24,65.42
"1589",1902-09-25,65.81
"1590",1902-09-26,66.34
"1591",1902-09-29,64.07
"1592",1902-09-30,66.15
"1593",1902-10-01,66.45
"1594",1902-10-02,66.44
"1595",1902-10-03,66.58
"1596",1902-10-06,64.21
"1597",1902-10-07,63.84
"1598",1902-10-08,64.28
"1599",1902-10-09,65.06
"1600",1902-10-10,64.76
"1601",1902-10-13,64.17
"1602",1902-10-14,65.02
"1603",1902-10-15,65.37
"1604",1902-10-16,66.1
"1605",1902-10-17,66.57
"1606",1902-10-20,66.58
"1607",1902-10-21,65.81
"1608",1902-10-22,65.89
"1609",1902-10-23,65.78
"1610",1902-10-24,66.37
"1611",1902-10-27,66.06
"1612",1902-10-28,65.92
"1613",1902-10-29,65.13
"1614",1902-10-30,65.43
"1615",1902-10-31,66.05
"1616",1902-11-03,65.55
"1617",1902-11-05,64.55
"1618",1902-11-06,64.37
"1619",1902-11-07,64.19
"1620",1902-11-10,62.35
"1621",1902-11-11,60.96
"1622",1902-11-12,61.61
"1623",1902-11-13,61.81
"1624",1902-11-14,60.62
"1625",1902-11-17,62.19
"1626",1902-11-18,61.61
"1627",1902-11-19,61.69
"1628",1902-11-20,62.04
"1629",1902-11-21,62.94
"1630",1902-11-24,62.79
"1631",1902-11-25,62.15
"1632",1902-11-26,61.41
"1633",1902-11-28,62.14
"1634",1902-12-01,62.53
"1635",1902-12-02,62.22
"1636",1902-12-03,62
"1637",1902-12-04,61.9
"1638",1902-12-05,61.76
"1639",1902-12-08,62.14
"1640",1902-12-09,62.19
"1641",1902-12-10,60.71
"1642",1902-12-11,59.97
"1643",1902-12-12,60.19
"1644",1902-12-15,59.57
"1645",1902-12-16,59.71
"1646",1902-12-17,60.1
"1647",1902-12-18,61.18
"1648",1902-12-19,61.36
"1649",1902-12-22,62.67
"1650",1902-12-23,62
"1651",1902-12-24,62.61
"1652",1902-12-26,63.21
"1653",1902-12-29,63.3
"1654",1902-12-30,63.96
"1655",1902-12-31,64.29
"1656",1903-01-02,64.6
"1657",1903-01-05,65.38
"1658",1903-01-06,65.88
"1659",1903-01-07,65.73
"1660",1903-01-08,66.33
"1661",1903-01-09,66.21
"1662",1903-01-12,65.65
"1663",1903-01-13,64.98
"1664",1903-01-14,64.89
"1665",1903-01-15,64.5
"1666",1903-01-16,64.8
"1667",1903-01-19,64.52
"1668",1903-01-20,64.19
"1669",1903-01-21,65
"1670",1903-01-22,64.83
"1671",1903-01-23,64.3
"1672",1903-01-26,64.9
"1673",1903-01-27,65.36
"1674",1903-01-28,65.37
"1675",1903-01-29,65.55
"1676",1903-01-30,64.96
"1677",1903-02-02,65.53
"1678",1903-02-03,66.06
"1679",1903-02-04,66.4
"1680",1903-02-05,66.55
"1681",1903-02-06,66.38
"1682",1903-02-09,67.1
"1683",1903-02-10,67.22
"1684",1903-02-11,67.19
"1685",1903-02-13,66.93
"1686",1903-02-16,67.7
"1687",1903-02-17,67.69
"1688",1903-02-18,67.32
"1689",1903-02-19,66.69
"1690",1903-02-20,67.26
"1691",1903-02-24,67.43
"1692",1903-02-25,67.09
"1693",1903-02-26,66.52
"1694",1903-02-27,66.16
"1695",1903-03-02,66.01
"1696",1903-03-03,65.68
"1697",1903-03-04,65.81
"1698",1903-03-05,64.7
"1699",1903-03-06,64.82
"1700",1903-03-09,64.42
"1701",1903-03-10,63.9
"1702",1903-03-11,64.28
"1703",1903-03-12,63.92
"1704",1903-03-13,64.11
"1705",1903-03-16,64.19
"1706",1903-03-17,64.51
"1707",1903-03-18,64.86
"1708",1903-03-19,65.4
"1709",1903-03-20,65.75
"1710",1903-03-23,65.39
"1711",1903-03-24,64.43
"1712",1903-03-25,63.96
"1713",1903-03-26,64.15
"1714",1903-03-27,63.45
"1715",1903-03-30,62.86
"1716",1903-03-31,63.64
"1717",1903-04-01,63.47
"1718",1903-04-02,62.63
"1719",1903-04-03,62.55
"1720",1903-04-06,62.4
"1721",1903-04-07,62.09
"1722",1903-04-08,62.28
"1723",1903-04-09,62.32
"1724",1903-04-13,60.79
"1725",1903-04-14,62.12
"1726",1903-04-15,62.14
"1727",1903-04-16,62.87
"1728",1903-04-17,63.84
"1729",1903-04-20,64.43
"1730",1903-04-21,64.56
"1731",1903-04-23,64.21
"1732",1903-04-24,64.07
"1733",1903-04-27,63.48
"1734",1903-04-28,63.77
"1735",1903-04-29,64.09
"1736",1903-04-30,63.78
"1737",1903-05-01,63.84
"1738",1903-05-04,64.06
"1739",1903-05-05,64.01
"1740",1903-05-06,63.89
"1741",1903-05-07,63.55
"1742",1903-05-08,63.7
"1743",1903-05-11,63.76
"1744",1903-05-12,63.5
"1745",1903-05-13,63.63
"1746",1903-05-14,63.15
"1747",1903-05-15,63.01
"1748",1903-05-18,62.12
"1749",1903-05-19,62.28
"1750",1903-05-20,61.25
"1751",1903-05-21,61.95
"1752",1903-05-22,62.56
"1753",1903-05-25,60.67
"1754",1903-05-26,61.53
"1755",1903-05-27,61.16
"1756",1903-05-28,60.52
"1757",1903-05-29,60.27
"1758",1903-06-01,59.59
"1759",1903-06-02,59.87
"1760",1903-06-03,59.9
"1761",1903-06-04,58.86
"1762",1903-06-05,58.53
"1763",1903-06-08,57.97
"1764",1903-06-09,57.37
"1765",1903-06-10,56.78
"1766",1903-06-11,58.28
"1767",1903-06-12,59.38
"1768",1903-06-15,57.75
"1769",1903-06-16,57.84
"1770",1903-06-17,57.55
"1771",1903-06-18,56.89
"1772",1903-06-19,57.48
"1773",1903-06-22,56.65
"1774",1903-06-23,57.61
"1775",1903-06-24,57.6
"1776",1903-06-25,57.31
"1777",1903-06-26,57.27
"1778",1903-06-29,58.77
"1779",1903-06-30,59.08
"1780",1903-07-01,58.81
"1781",1903-07-02,58.08
"1782",1903-07-03,58.21
"1783",1903-07-06,58.08
"1784",1903-07-07,57.84
"1785",1903-07-08,57.95
"1786",1903-07-09,56.97
"1787",1903-07-10,56.61
"1788",1903-07-13,56.12
"1789",1903-07-14,54.92
"1790",1903-07-15,54.37
"1791",1903-07-16,54.1
"1792",1903-07-17,54.73
"1793",1903-07-20,52.76
"1794",1903-07-21,51.45
"1795",1903-07-22,52.01
"1796",1903-07-23,50.83
"1797",1903-07-24,49.84
"1798",1903-07-27,50.11
"1799",1903-07-28,51.52
"1800",1903-07-29,51.02
"1801",1903-07-30,50.72
"1802",1903-07-31,50.76
"1803",1903-08-03,50.57
"1804",1903-08-04,49.22
"1805",1903-08-05,47.98
"1806",1903-08-06,49.36
"1807",1903-08-07,48.64
"1808",1903-08-10,48.06
"1809",1903-08-11,48.67
"1810",1903-08-12,50.31
"1811",1903-08-13,51.36
"1812",1903-08-14,52.8
"1813",1903-08-17,53.88
"1814",1903-08-18,53.61
"1815",1903-08-19,51.43
"1816",1903-08-20,51.76
"1817",1903-08-21,51.45
"1818",1903-08-24,51.36
"1819",1903-08-25,52.27
"1820",1903-08-26,52.32
"1821",1903-08-27,52.38
"1822",1903-08-28,53.02
"1823",1903-08-31,53.19
"1824",1903-09-01,52.75
"1825",1903-09-02,52.6
"1826",1903-09-03,51.85
"1827",1903-09-04,51.93
"1828",1903-09-08,51.53
"1829",1903-09-09,51.39
"1830",1903-09-10,51
"1831",1903-09-11,50.93
"1832",1903-09-14,50.16
"1833",1903-09-15,50.3
"1834",1903-09-16,49.82
"1835",1903-09-17,49.44
"1836",1903-09-18,48.73
"1837",1903-09-21,48.45
"1838",1903-09-22,48.43
"1839",1903-09-23,47.75
"1840",1903-09-24,46.62
"1841",1903-09-25,46.64
"1842",1903-09-28,45.09
"1843",1903-09-29,46.67
"1844",1903-09-30,45.8
"1845",1903-10-01,47.06
"1846",1903-10-02,47.62
"1847",1903-10-05,47.05
"1848",1903-10-06,47.23
"1849",1903-10-07,46.96
"1850",1903-10-08,45.51
"1851",1903-10-09,45.34
"1852",1903-10-12,43.67
"1853",1903-10-13,43.2
